,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
202,파리바게뜨 부산하단역점,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200202_113%2F1580621718586M4Fkt_JPEG%2FgBp7f0WCLSjA5gMEWc4kDico.jpg,1941,14,9,2,8.82
203,미가참치 하단점,4.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220718_98%2F1658103879293bY0Uh_JPEG%2FKakaoTalk_20220718_091356366.jpg,37,39,1,5,8.52
204,개성옹기곰탕,4.4,,114,41,4,5,8.98
205,명품물회,4.36,,39,2,1,0,8.48
206,투썸플레이스 동아대,4.53,,752,35,9,4,9.13
207,누리마을감자탕 하단점,4.29,,544,48,8,5,8.95
208,호야짬뽕1650 하단점,4.5,,305,34,7,4,9.06
209,남경횟집,4.47,,50,31,1,4,8.91
210,우리돼지국밥,4.28,,80,5,3,0,8.44
211,석기시대,4.34,,30,7,0,0,8.44
213,후쿠오카함바그 익스프레스아트몰링하단점,4.22,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20180219_180%2F151900442466042whF_JPEG%2Fl8hskxoG3mbC0UxYmF0wy30x.jpg,59,108,2,8,9.0
214,더벤티 하단역점,4.38,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200617_94%2F1592362308610bnDTF_JPEG%2FguxhSS81pQo8vNapEfQwT65_.jpg,461,7,8,0,8.64
215,엉클까스,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191230_180%2F1577669725079eC48F_JPEG%2FukbkQSEU_aKwR3EVCiprIWHW.jpg,78,70,3,7,9.21
216,뚜레쥬르 부산동아대점,4.49,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20210106_72%2F1609892145530WzQVO_PNG%2F8_hfbMTE1Wa5P5y89_erZL6Y.png,390,2,8,0,8.75
217,투썸 부산하단레이어스호텔점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201018_27%2F1603028091392jFdt5_JPEG%2FhRDOYL0NVYjRViBkX50_-p21.jpg,427,13,8,1,8.7
218,뚜레쥬르 부산하단역점,4.56,,1480,13,9,2,9.0
219,오사마 본점,4.52,,46,46,1,5,9.04
220,채선당 도시락&샐러드 밀키트24 부산하단점,4.55,,83,8,3,0,8.71
221,한옥마을 전주비빔밥 아트몰링 부산본점,4.37,,285,83,7,7,9.17
222,로바타천,4.18,,38,17,1,2,8.46
223,더램,4.43,,66,53,2,6,9.05
224,버거킹 부산하단역점,4.55,,1334,18,9,2,8.99
225,토토이,4.5,,31,13,0,2,8.76
226,열정짬뽕 하단점,4.51,,60,31,2,4,8.97
228,고기묵짜 부산점,4.58,,81,207,3,9,9.46
229,남다른감자탕 부산하단점,4.57,,159,37,5,5,9.17
230,또아식빵 하단점,4.47,,642,12,9,1,8.83
231,원할머니보쌈족발 부산하단점,4.47,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20220629_288%2F1656468134092Gfheo_JPEG%2F%25BF%25F8%25BD%25D3_%25BD%25E6%25B3%25D7%25C0%25CF_%25B8%25DE%25C0%25CE_Rev2.jpg,94,7,3,0,8.63
