,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
164,삼향,5.0,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20211018_159%2F1634542022254W7FYz_JPEG%2FIw67xZXZ_YYbU0MEsJspcIfW.jpg,21,8,0,2,9.26
165,지니커피집,4.29,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F%2F20170706_242%2F1499340872692U5IC4_PNG%2F20170619_103944.png,40,9,1,3,8.65
166,유로코피자 부산중서구점,4.83,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20201204_1%2F1607065875654I30ud_JPEG%2Fimage.jpg,30,11,1,3,9.19
167,달빛맥주 부산남포점,4.09,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190731_76%2F1564579913826h9SSU_JPEG%2FFPTd3SAT05miSDS5Hoqhtpf2.jpg,84,5,4,1,8.35
169,양과의하루,4.56,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200424_136%2F1587704390729Bg0ww_JPEG%2F2JgKz1ETcvL8DJ_7ryc7spfH.jpg,31,56,1,6,9.16
170,중식포차 치치,4.6,,87,20,4,4,9.1
173,육회대감,4.63,,36,15,1,4,9.07
174,삼호냉면,4.05,,90,62,4,7,8.79
175,이가네떡볶이,4.26,,2158,1810,9,9,9.26
176,장우동,4.1,,73,3,3,0,8.26
177,용궁횟집,4.42,,35,12,1,3,8.78
178,동대복국,4.54,,66,14,3,4,9.02
179,김가네돼지국밥,4.56,,24,1,1,0,8.68
180,양식당,4.69,,56,80,2,7,9.39
181,깡돼후,4.48,,368,295,9,9,9.48
182,동해횟집,4.08,,48,2,2,0,8.22
184,꾸이점빵대신동본점,3.97,,90,17,4,4,8.47
185,혼밥대왕 부산중서구점,4.36,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200930_46%2F1601463227193QTu0p_JPEG%2Fx0UnHgDMxBii_xpSuRFe2S7_.jpg,68,1,3,0,8.52
187,옛날집숯불고기,4.44,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200206_256%2F1580956212170y4018_JPEG%2Fam3h-PiMXVTjA_5MkZt9fdb2.jpg,69,6,3,1,8.68
188,달마루,4.71,,87,74,4,7,9.45
189,팔도장똘뱅이 대신점,4.17,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190408_81%2F1554708971363UzfKy_JPEG%2Fz2nIXOdubzOeRv6K0Wv6x121.jpg,14,4,0,1,8.35
190,소쿠리,4.64,,31,11,1,3,9.0
