,점포명,별점,이미지,방문자 리뷰 수,블로그 리뷰 수,방문자 리뷰 구간,블로그 리뷰 구간,평점
271,성은칼치조림,3.99,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200409_170%2F1586400697625vsSAr_JPEG%2FD8DtvZRv1dtd-2dlOA0QNUEA.jpg,73,2,3,0,8.15
273,옹심이칼국수,4.2,,111,1,5,0,8.4
275,마시그래이 서문시장점,4.44,,229,2,7,0,8.68
276,룰루막창 본점,4.6,,70,18,3,4,9.08
277,신서문김밥,4.55,,456,183,8,9,9.53
285,카페맥피 명덕,4.61,,69,19,3,4,9.09
287,난리버꾸통이천냥하우스,4.3,,43,2,2,0,8.44
291,장금이,4.62,,119,2,6,0,8.84
292,참통치킨 & HOF,4.5,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20190706_222%2F1562409921448VAhuP_JPEG%2Fr8pFXqOnmvUriIwTysEM1yVu.jpg,32,2,1,0,8.62
293,윤옥연할매떡볶이 명덕점,4.33,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20200421_295%2F1587467047014OHfz9_JPEG%2FHzatDiv6mqR-zH-PpFOXIPsI.jpg,246,16,8,3,8.83
296,슬립리스인시애틀 경북예고점,4.61,https://search.pstatic.net/common/?autoRotate=true&type=w278_sharpen&src=https%3A%2F%2Fldb-phinf.pstatic.net%2F20191213_149%2F1576209549334W5FWT_JPEG%2FR-SWHuasWq2VIErE8QphYVSe.jpg,99,11,5,3,9.05
